age,year,birth_year,fluid_intelligence,crystallized_intelligence,processing_speed,working_memory,computer_adoption,automation_level,ai_adoption,cohort,tech_comfort,education_baseline,fluid_tech_adjustment,crystallized_tech_adjustment,speed_tech_adjustment,memory_tech_adjustment,fluid_cohort_adjustment,crystallized_cohort_adjustment,fluid_enhanced,crystallized_enhanced,speed_enhanced,memory_enhanced,cognitive_composite_modern,workforce_participation,tertiary_education,human_capital_weight,human_capital_share
54,2019,1965,88,120,76,88,0.972,0.6799999999999999,0.185,Generation X,0.8,0.35,1.1263999999999998,1.3100999999999998,0.7376,1.0632,1.1600000000000001,1.035,114.982912,160,56.0576,93.5616,118.6868992,0.85,0.4407407407407407,0.9998518518518518,0.04711195808857662
54,2020,1966,88,120,76,88,0.98,0.7,0.2,Generation X,0.8,0.35,1.126,1.314,0.7340000000000001,1.0630000000000002,1.1600000000000001,1.035,114.94208,160,55.784000000000006,93.54400000000001,118.62892799999999,0.85,0.44259259259259254,1.0004814814814815,0.04711227381730979
54,2021,1967,88,120,76,88,0.98,0.7374999999999999,0.30000000000000004,Generation X,0.8,0.35,1.12225,1.324,0.7302500000000001,1.061125,1.1600000000000001,1.035,114.55928000000002,160,55.499,93.379,118.427448,0.85,0.4444444444444444,1.001111111111111,0.048652735028889255
54,2022,1968,88,120,76,88,0.98,0.7749999999999999,0.4,Generation X,0.8,0.35,1.1185,1.334,0.7265,1.05925,1.1600000000000001,1.035,114.17648000000001,160,55.214000000000006,93.214,118.22596800000001,0.85,0.4462962962962963,1.0017407407407408,0.04865312143043451
54,2023,1969,88,120,76,88,0.98,0.8125,0.6,Generation X,0.8,0.35,1.11475,1.354,0.72275,1.0573750000000002,1.1600000000000001,1.035,113.79368,160,54.929,93.04900000000002,118.024488,0.85,0.44814814814814813,1.0023703703703704,0.05027268809534424
54,2024,1970,88,120,76,88,0.98,0.85,0.8,Generation X,0.8,0.35,1.111,1.374,0.7190000000000001,1.0555,1.1600000000000001,1.035,113.41088000000002,160,54.644000000000005,92.88400000000001,117.82300800000002,0.85,0.44999999999999996,1.003,0.05027316926469851
56,1976,1920,86,121,74,86,0.05,0.13,0.01,Silent Generation,0.3,0.15,0.997,1.0159999999999998,0.977,0.9984999999999999,1.06,1.015,90.88652,124.78003999999997,72.298,85.871,99.208646,0.6,0.1611111111111111,0.6386666666666667,0.037650572815343196
56,1977,1921,86,121,74,86,0.05,0.135,0.01,Silent Generation,0.3,0.15,0.9965,1.0159999999999998,0.9765,0.9982499999999999,1.06,1.015,90.84094,124.78003999999997,72.261,85.84949999999999,99.18391799999999,0.6,0.16296296296296295,0.6391111111111111,0.03765087843322074
56,1978,1922,86,121,74,86,0.05,0.14,0.01,Silent Generation,0.3,0.15,0.996,1.0159999999999998,0.976,0.9979999999999999,1.06,1.015,90.79536000000002,124.78003999999997,72.224,85.82799999999999,99.15919,0.6,0.1648148148148148,0.6395555555555555,0.036215151724875584
56,1979,1923,86,121,74,86,0.05,0.14500000000000002,0.01,Silent Generation,0.3,0.15,0.9955,1.0159999999999998,0.9755,0.9977499999999999,1.06,1.015,90.74978,124.78003999999997,72.187,85.8065,99.13446199999998,0.6,0.16666666666666666,0.64,0.0362154821186057
56,1980,1924,86,121,74,86,0.05,0.15000000000000002,0.01,Silent Generation,0.3,0.15,0.995,1.0159999999999998,0.975,0.9974999999999999,1.06,1.015,90.7042,124.78003999999997,72.14999999999999,85.785,99.10973399999997,0.6,0.1685185185185185,0.6404444444444444,0.034885339563146454
56,1981,1925,86,121,74,86,0.065,0.15500000000000003,0.01,Silent Generation,0.3,0.15,0.9974999999999999,1.0205,0.9715,0.9987499999999999,1.06,1.015,90.9321,125.33270749999998,71.891,85.8925,99.36020762499999,0.6,0.17037037037037037,0.6408888888888888,0.03488569009314141
56,1982,1926,86,121,74,86,0.08,0.16000000000000003,0.01,Silent Generation,0.3,0.15,1,1.025,0.968,1,1.06,1.015,91.16000000000001,125.88537499999998,71.632,86,99.61068125,0.6,0.17222222222222222,0.6413333333333334,0.03364989418822254
56,1983,1927,86,121,74,86,0.095,0.165,0.01,Silent Generation,0.3,0.15,1.0025,1.0294999999999999,0.9645,1.00125,1.06,1.015,91.38789999999999,126.43804249999997,71.373,86.1075,99.86115487499998,0.6,0.17407407407407408,0.6417777777777778,0.03360796909184006
56,1984,1928,86,121,74,86,0.11,0.17,0.01,Silent Generation,0.3,0.15,1.0050000000000001,1.0339999999999998,0.961,1.0025,1.06,1.015,91.61580000000001,126.99070999999996,71.114,86.21499999999999,100.11162849999998,0.6,0.17592592592592593,0.6422222222222222,0.03245969213835242
56,1985,1929,86,121,74,86,0.125,0.175,0.01,Silent Generation,0.3,0.15,1.0074999999999998,1.0385,0.9575,1.00375,1.06,1.015,91.84369999999998,127.54337749999999,70.855,86.32249999999999,100.36210212499998,0.6,0.17777777777777776,0.6426666666666666,0.03242079773996098
56,1986,1930,86,121,74,86,0.14,0.18,0.01,Silent Generation,0.3,0.15,1.01,1.043,0.954,1.0050000000000001,1.06,1.015,92.0716,128.09604499999998,70.596,86.43,100.61257574999999,0.6,0.17962962962962964,0.6431111111111111,0.032192099550044775
56,1987,1931,86,121,74,86,0.15500000000000003,0.185,0.01,Silent Generation,0.3,0.15,1.0125,1.0474999999999999,0.9505,1.00625,1.06,1.015,92.29950000000001,128.6487125,70.337,86.53750000000001,100.86304937499999,0.6,0.18148148148148147,0.6435555555555555,0.032153960029607694
56,1988,1932,86,121,74,86,0.16999999999999998,0.19,0.01,Silent Generation,0.3,0.15,1.0150000000000001,1.0519999999999998,0.947,1.0074999999999998,1.06,1.015,92.52740000000001,129.20137999999997,70.078,86.64499999999998,101.11352299999999,0.6,0.18333333333333332,0.6439999999999999,0.031929134508916025
56,1989,1933,86,121,74,86,0.185,0.195,0.01,Silent Generation,0.3,0.15,1.0174999999999998,1.0565,0.9435,1.00875,1.06,1.015,92.75529999999999,129.75404749999998,69.819,86.7525,101.36399662499998,0.6,0.18518518518518517,0.6444444444444444,0.03189172941150595
56,1990,1934,86,121,74,86,0.2,0.2,0.01,Silent Generation,0.3,0.15,1.02,1.061,0.94,1.01,1.06,1.015,92.9832,130.306715,69.56,86.86,101.61447024999998,0.6,0.18703703703703703,0.644888888888889,0.031670677339968686
56,1991,1935,86,121,74,86,0.25,0.21500000000000002,0.01,Silent Generation,0.3,0.15,1.0285,1.0759999999999998,0.9285,1.0142499999999999,1.06,1.015,93.75806,132.14893999999995,68.709,87.22549999999998,102.45762499999998,0.6,0.18888888888888888,0.6453333333333333,0.031618487669443085
56,1992,1936,86,121,74,86,0.30000000000000004,0.23,0.01,Silent Generation,0.3,0.15,1.0370000000000001,1.091,0.9169999999999999,1.0185,1.06,1.015,94.53292000000002,133.991165,67.85799999999999,87.591,103.30077974999999,0.6,0.19074074074074074,0.6457777777777778,0.03156654120432981
56,1993,1937,86,121,74,86,0.35,0.245,0.01,Silent Generation,0.3,0.15,1.0455,1.1059999999999999,0.9055000000000001,1.0227499999999998,1.06,1.015,95.30778000000002,135.83338999999998,67.007,87.95649999999999,104.14393449999999,0.6,0.1925925925925926,0.6462222222222221,0.031514836248564056
56,1994,1938,86,121,74,86,0.4,0.26,0.01,Silent Generation,0.3,0.15,1.054,1.121,0.8939999999999999,1.0270000000000001,1.06,1.015,96.08264000000001,137.67561499999996,66.15599999999999,88.32200000000002,104.98708924999998,0.6,0.19444444444444445,0.6466666666666666,0.031463371121815145
56,1995,1939,86,121,74,86,0.45,0.275,0.01,Silent Generation,0.3,0.15,1.0625,1.136,0.8825000000000001,1.03125,1.06,1.015,96.8575,139.51783999999998,65.305,88.6875,105.83024399999998,0.6,0.1962962962962963,0.6471111111111111,0.03141214415930445
56,1996,1940,86,121,74,86,0.5,0.29000000000000004,0.01,Silent Generation,0.3,0.15,1.0710000000000002,1.1509999999999998,0.871,1.0355,1.06,1.015,97.63236000000002,141.36006499999996,64.454,89.05300000000001,106.67339874999999,0.6,0.19814814814814813,0.6475555555555556,0.03136115371162591
56,1997,1941,86,121,74,86,0.55,0.30500000000000005,0.01,Silent Generation,0.3,0.15,1.0795000000000001,1.166,0.8595,1.03975,1.06,1.015,98.40722000000002,143.20228999999998,63.603,89.4185,107.5165535,0.6,0.2,0.648,0.031310398144569
56,1998,1942,86,121,74,86,0.6000000000000001,0.32,0.01,Silent Generation,0.3,0.15,1.088,1.1809999999999998,0.848,1.044,1.06,1.015,99.18208000000001,145.04451499999996,62.751999999999995,89.784,108.35970825,0.6,0.20185185185185184,0.6484444444444445,0.03125987583894415
56,1999,1943,86,121,74,86,0.65,0.33499999999999996,0.01,Silent Generation,0.3,0.15,1.0964999999999998,1.196,0.8365,1.04825,1.06,1.015,99.95693999999999,146.88674,61.901,90.14949999999999,109.202863,0.6,0.20370370370370372,0.6488888888888888,0.031173600657634862
56,2000,1944,86,121,74,86,0.7,0.35,0.01,Silent Generation,0.3,0.15,1.105,1.2109999999999999,0.825,1.0525,1.06,1.015,100.7318,148.72896499999996,61.05,90.515,110.04601774999998,0.6,0.20555555555555555,0.6493333333333333,0.031123679879851093
56,2001,1945,86,121,74,86,0.72,0.365,0.014,Silent Generation,0.3,0.15,1.1075,1.2174,0.8195,1.05375,1.06,1.015,100.9597,149.51498099999998,60.643,90.6225,110.35596334999998,0.6,0.2074074074074074,0.6497777777777777,0.031038362736980657
56,2002,1946,86,121,74,86,0.74,0.38,0.018000000000000002,Baby Boomers,0.5,0.25,1.1099999999999999,1.2238,0.814,1.0550000000000002,1.1,1.025,105.006,151.781795,60.236,90.73000000000002,112.52062824999999,0.6,0.30925925925925923,0.6742222222222222,0.03214817404940901
56,2003,1947,86,121,74,86,0.76,0.39499999999999996,0.022,Baby Boomers,0.5,0.25,1.1125,1.2302,0.8085,1.0562500000000001,1.1,1.025,105.2425,152.57555499999998,59.829,90.8375,112.83629424999998,0.6,0.3111111111111111,0.6746666666666666,0.03205981118925426
56,2004,1948,86,121,74,86,0.7799999999999999,0.41,0.026000000000000002,Baby Boomers,0.5,0.25,1.115,1.2366,0.8029999999999999,1.0575,1.1,1.025,105.47900000000001,153.36931499999997,59.422,90.94500000000001,113.15196024999997,0.6,0.312962962962963,0.6751111111111111,0.032023611879726986
56,2005,1949,86,121,74,86,0.7999999999999999,0.425,0.03,Baby Boomers,0.5,0.25,1.1175,1.2429999999999999,0.7975,1.05875,1.1,1.025,105.71549999999999,154.163075,59.015,91.05250000000001,113.46762624999998,0.6,0.3148148148148148,0.6755555555555556,0.03193612774451098
56,2006,1950,86,121,74,86,0.82,0.43999999999999995,0.034,Baby Boomers,0.5,0.25,1.1199999999999999,1.2494,0.7919999999999999,1.06,1.1,1.025,105.952,154.95683499999998,58.608,91.16000000000001,113.78329225,0.6,0.31666666666666665,0.676,0.03190033504789769
56,2007,1951,86,121,74,86,0.84,0.45499999999999996,0.038000000000000006,Baby Boomers,0.5,0.25,1.1224999999999998,1.2558,0.7865,1.06125,1.1,1.025,106.18849999999999,155.75059499999998,58.201,91.2675,114.09895824999997,0.6,0.31851851851851853,0.6764444444444444,0.031798761060097984
56,2008,1952,86,121,74,86,0.86,0.47,0.042,Baby Boomers,0.5,0.25,1.125,1.2622,0.7809999999999999,1.0625,1.1,1.025,106.42500000000001,156.544355,57.794,91.375,114.41462425,0.6,0.32037037037037036,0.6768888888888889,0.031763411594792304
56,2009,1953,86,121,74,86,0.8799999999999999,0.485,0.046,Baby Boomers,0.5,0.25,1.1275,1.2686,0.7755000000000001,1.06375,1.1,1.025,106.6615,157.338115,57.38700000000001,91.4825,114.73029025,0.6,0.32222222222222224,0.6773333333333332,0.03166292695088506
56,2010,1954,86,121,74,86,0.8999999999999999,0.5,0.05,Baby Boomers,0.5,0.25,1.13,1.275,0.77,1.0650000000000002,1.1,1.025,106.898,158.13187499999995,56.980000000000004,91.59000000000002,115.04595624999997,0.6,0.32407407407407407,0.6777777777777777,0.03162801308673853
56,2011,1955,86,121,74,86,0.908,0.52,0.065,Baby Boomers,0.5,0.25,1.1296,1.2789,0.7664,1.0648,1.1,1.025,106.86016000000001,158.61557249999996,56.7136,91.5728,115.159466375,0.6,0.32592592592592595,0.6782222222222223,0.03152859991115794
56,2012,1956,86,121,74,86,0.916,0.54,0.08,Baby Boomers,0.5,0.25,1.1292,1.2828,0.7627999999999999,1.0646000000000002,1.1,1.025,106.82232,159.09926999999996,56.447199999999995,91.55560000000001,115.27297649999998,0.6,0.3277777777777778,0.6786666666666666,0.03152337157632341
56,2013,1957,86,121,74,86,0.924,0.56,0.095,Baby Boomers,0.5,0.25,1.1288,1.2867000000000002,0.7591999999999999,1.0644,1.1,1.025,106.78448000000002,159.5829675,56.18079999999999,91.5384,115.386486625,0.6,0.3296296296296296,0.6791111111111111,0.03142481079302402
56,2014,1958,86,121,74,86,0.932,0.58,0.11,Baby Boomers,0.5,0.25,1.1283999999999998,1.2906,0.7556,1.0642,1.1,1.025,106.74664,160,55.9144,91.52120000000001,115.47666399999999,0.6,0.3314814814814815,0.6795555555555556,0.031419691248619354
56,2015,1959,86,121,74,86,0.9400000000000001,0.6,0.125,Baby Boomers,0.5,0.25,1.128,1.2945,0.752,1.064,1.1,1.025,106.70880000000001,160,55.648,91.504,115.42088000000001,0.6,0.3333333333333333,0.6799999999999999,0.03128738382258213
56,2016,1960,86,121,74,86,0.9480000000000001,0.62,0.14,Baby Boomers,0.5,0.25,1.1276,1.2984,0.7484,1.0638,1.1,1.025,106.67096,160,55.3816,91.4868,115.36509600000001,0.6,0.3351851851851852,0.6804444444444444,0.03128240492427145
56,2017,1961,86,121,74,86,0.9560000000000001,0.64,0.15500000000000003,Baby Boomers,0.5,0.25,1.1272,1.3023,0.7447999999999999,1.0636,1.1,1.025,106.63312,160,55.115199999999994,91.46960000000001,115.309312,0.6,0.337037037037037,0.6808888888888888,0.031151507757376115
56,2018,1962,86,121,74,86,0.964,0.66,0.16999999999999998,Baby Boomers,0.5,0.25,1.1268,1.3061999999999998,0.7412000000000001,1.0634000000000001,1.1,1.025,106.59528000000002,160,54.848800000000004,91.45240000000001,115.253528,0.6,0.3388888888888889,0.6813333333333333,0.03115236309877616
56,2019,1963,86,121,74,86,0.972,0.6799999999999999,0.185,Baby Boomers,0.5,0.25,1.1263999999999998,1.3100999999999998,0.7376,1.0632,1.1,1.025,106.55744,160,54.5824,91.4352,115.19774399999999,0.6,0.34074074074074073,0.6817777777777778,0.03212464529910055
56,2020,1964,86,121,74,86,0.98,0.7,0.2,Baby Boomers,0.5,0.25,1.126,1.314,0.7340000000000001,1.0630000000000002,1.1,1.025,106.5196,160,54.31600000000001,91.41800000000002,115.14196,0.6,0.34259259259259256,0.6822222222222222,0.03212557226945716
56,2021,1965,86,121,74,86,0.98,0.7374999999999999,0.30000000000000004,Generation X,0.8,0.35,1.12225,1.324,0.7302500000000001,1.061125,1.1600000000000001,1.035,111.95566000000001,160,54.038500000000006,91.25675000000001,116.9787685,0.6,0.4444444444444444,0.7066666666666667,0.034343107079215944
56,2022,1966,86,121,74,86,0.98,0.7749999999999999,0.4,Generation X,0.8,0.35,1.1185,1.334,0.7265,1.05925,1.1600000000000001,1.035,111.58156000000001,160,53.761,91.0955,116.78202100000001,0.6,0.4462962962962963,0.7071111111111111,0.03434337983324789
56,2023,1967,86,121,74,86,0.98,0.8125,0.6,Generation X,0.8,0.35,1.11475,1.354,0.72275,1.0573750000000002,1.1600000000000001,1.035,111.20746000000001,160,53.4835,90.93425000000002,116.58527350000001,0.6,0.44814814814814813,0.7075555555555555,0.03548660336141946
56,2024,1968,86,121,74,86,0.98,0.85,0.8,Generation X,0.8,0.35,1.111,1.374,0.7190000000000001,1.0555,1.1600000000000001,1.035,110.83336,160,53.206,90.77300000000001,116.388526,0.6,0.44999999999999996,0.708,0.03548694301037542
58,1978,1920,84,122,72,84,0.05,0.14,0.01,Silent Generation,0.3,0.15,0.996,1.0159999999999998,0.976,0.9979999999999999,1.06,1.015,88.68384,125.81127999999995,70.27199999999999,83.832,98.18889199999998,0.6,0.1648148148148148,0.6395555555555555,0.036215151724875584
58,1979,1921,84,122,72,84,0.05,0.14500000000000002,0.01,Silent Generation,0.3,0.15,0.9955,1.0159999999999998,0.9755,0.9977499999999999,1.06,1.015,88.63932,125.81127999999995,70.236,83.81099999999999,98.16475999999997,0.6,0.16666666666666666,0.64,0.0362154821186057
58,1980,1922,84,122,72,84,0.05,0.15000000000000002,0.01,Silent Generation,0.3,0.15,0.995,1.0159999999999998,0.975,0.9974999999999999,1.06,1.015,88.5948,125.81127999999995,70.2,83.78999999999999,98.14062799999998,0.6,0.1685185185185185,0.6404444444444444,0.034885339563146454
58,1981,1923,84,122,72,84,0.065,0.15500000000000003,0.01,Silent Generation,0.3,0.15,0.9974999999999999,1.0205,0.9715,0.9987499999999999,1.06,1.015,88.81739999999999,126.36851499999997,69.94800000000001,83.895,98.39152024999997,0.6,0.17037037037037037,0.6408888888888888,0.03488569009314141
58,1982,1924,84,122,72,84,0.08,0.16000000000000003,0.01,Silent Generation,0.3,0.15,1,1.025,0.968,1,1.06,1.015,89.04,126.92574999999997,69.696,84,98.64241249999998,0.6,0.17222222222222222,0.6413333333333334,0.03364989418822254
58,1983,1925,84,122,72,84,0.095,0.165,0.01,Silent Generation,0.3,0.15,1.0025,1.0294999999999999,0.9645,1.00125,1.06,1.015,89.26259999999999,127.48298499999997,69.444,84.105,98.89330474999998,0.6,0.17407407407407408,0.6417777777777778,0.03360796909184006
58,1984,1926,84,122,72,84,0.11,0.17,0.01,Silent Generation,0.3,0.15,1.0050000000000001,1.0339999999999998,0.961,1.0025,1.06,1.015,89.48520000000002,128.04021999999998,69.192,84.21,99.14419699999999,0.6,0.17592592592592593,0.6422222222222222,0.03245969213835242
58,1985,1927,84,122,72,84,0.125,0.175,0.01,Silent Generation,0.3,0.15,1.0074999999999998,1.0385,0.9575,1.00375,1.06,1.015,89.70779999999998,128.597455,68.94,84.315,99.39508924999998,0.6,0.17777777777777776,0.6426666666666666,0.03242079773996098
58,1986,1928,84,122,72,84,0.14,0.18,0.01,Silent Generation,0.3,0.15,1.01,1.043,0.954,1.0050000000000001,1.06,1.015,89.9304,129.15469,68.688,84.42000000000002,99.64598149999999,0.6,0.17962962962962964,0.6431111111111111,0.032192099550044775
58,1987,1929,84,122,72,84,0.15500000000000003,0.185,0.01,Silent Generation,0.3,0.15,1.0125,1.0474999999999999,0.9505,1.00625,1.06,1.015,90.153,129.71192499999998,68.436,84.525,99.89687375,0.6,0.18148148148148147,0.6435555555555555,0.032153960029607694
58,1988,1930,84,122,72,84,0.16999999999999998,0.19,0.01,Silent Generation,0.3,0.15,1.0150000000000001,1.0519999999999998,0.947,1.0074999999999998,1.06,1.015,90.3756,130.26915999999994,68.184,84.62999999999998,100.14776599999996,0.6,0.18333333333333332,0.6439999999999999,0.031929134508916025
58,1989,1931,84,122,72,84,0.185,0.195,0.01,Silent Generation,0.3,0.15,1.0174999999999998,1.0565,0.9435,1.00875,1.06,1.015,90.59819999999999,130.826395,67.932,84.735,100.39865825,0.6,0.18518518518518517,0.6444444444444444,0.03189172941150595
58,1990,1932,84,122,72,84,0.2,0.2,0.01,Silent Generation,0.3,0.15,1.02,1.061,0.94,1.01,1.06,1.015,90.8208,131.38362999999998,67.67999999999999,84.84,100.64955049999999,0.6,0.18703703703703703,0.644888888888889,0.031670677339968686
58,1991,1933,84,122,72,84,0.25,0.21500000000000002,0.01,Silent Generation,0.3,0.15,1.0285,1.0759999999999998,0.9285,1.0142499999999999,1.06,1.015,91.57764,133.24107999999998,66.852,85.19699999999999,101.49390199999999,0.6,0.18888888888888888,0.6453333333333333,0.031618487669443085
58,1992,1934,84,122,72,84,0.30000000000000004,0.23,0.01,Silent Generation,0.3,0.15,1.0370000000000001,1.091,0.9169999999999999,1.0185,1.06,1.015,92.33448000000003,135.09852999999998,66.024,85.554,102.3382535,0.6,0.19074074074074074,0.6457777777777778,0.03156654120432981
58,1993,1935,84,122,72,84,0.35,0.245,0.01,Silent Generation,0.3,0.15,1.0455,1.1059999999999999,0.9055000000000001,1.0227499999999998,1.06,1.015,93.09132000000001,136.95597999999998,65.19600000000001,85.91099999999999,103.182605,0.6,0.1925925925925926,0.6462222222222221,0.031514836248564056
58,1994,1936,84,122,72,84,0.4,0.26,0.01,Silent Generation,0.3,0.15,1.054,1.121,0.8939999999999999,1.0270000000000001,1.06,1.015,93.84816000000001,138.81342999999998,64.368,86.26800000000001,104.0269565,0.6,0.19444444444444445,0.6466666666666666,0.031463371121815145
58,1995,1937,84,122,72,84,0.45,0.275,0.01,Silent Generation,0.3,0.15,1.0625,1.136,0.8825000000000001,1.03125,1.06,1.015,94.605,140.67087999999998,63.540000000000006,86.625,104.871308,0.6,0.1962962962962963,0.6471111111111111,0.03141214415930445
58,1996,1938,84,122,72,84,0.5,0.29000000000000004,0.01,Silent Generation,0.3,0.15,1.0710000000000002,1.1509999999999998,0.871,1.0355,1.06,1.015,95.36184000000002,142.52832999999995,62.712,86.98200000000001,105.7156595,0.6,0.19814814814814813,0.6475555555555556,0.03136115371162591
58,1997,1939,84,122,72,84,0.55,0.30500000000000005,0.01,Silent Generation,0.3,0.15,1.0795000000000001,1.166,0.8595,1.03975,1.06,1.015,96.11868000000001,144.38577999999995,61.884,87.339,106.56001099999999,0.6,0.2,0.648,0.031310398144569
58,1998,1940,84,122,72,84,0.6000000000000001,0.32,0.01,Silent Generation,0.3,0.15,1.088,1.1809999999999998,0.848,1.044,1.06,1.015,96.87552000000001,146.24322999999995,61.056,87.696,107.40436249999998,0.6,0.20185185185185184,0.6484444444444445,0.03125987583894415
58,1999,1941,84,122,72,84,0.65,0.33499999999999996,0.01,Silent Generation,0.3,0.15,1.0964999999999998,1.196,0.8365,1.04825,1.06,1.015,97.63235999999998,148.10067999999998,60.228,88.053,108.24871399999996,0.6,0.20370370370370372,0.6488888888888888,0.031173600657634862
58,2000,1942,84,122,72,84,0.7,0.35,0.01,Silent Generation,0.3,0.15,1.105,1.2109999999999999,0.825,1.0525,1.06,1.015,98.3892,149.95812999999998,59.4,88.41,109.09306549999998,0.6,0.20555555555555555,0.6493333333333333,0.031123679879851093
58,2001,1943,84,122,72,84,0.72,0.365,0.014,Silent Generation,0.3,0.15,1.1075,1.2174,0.8195,1.05375,1.06,1.015,98.6118,150.750642,59.004,88.515,109.4047047,0.6,0.2074074074074074,0.6497777777777777,0.031038362736980657
58,2002,1944,84,122,72,84,0.74,0.38,0.018000000000000002,Silent Generation,0.3,0.15,1.1099999999999999,1.2238,0.814,1.0550000000000002,1.06,1.015,98.8344,151.543154,58.608,88.62000000000002,109.7163439,0.6,0.20925925925925926,0.6502222222222221,0.031003809251341715
58,2003,1945,84,122,72,84,0.76,0.39499999999999996,0.022,Silent Generation,0.3,0.15,1.1125,1.2302,0.8085,1.0562500000000001,1.06,1.015,99.057,152.33566599999997,58.212,88.72500000000001,110.0279831,0.6,0.2111111111111111,0.6506666666666667,0.03091934359754166
58,2004,1946,84,122,72,84,0.7799999999999999,0.41,0.026000000000000002,Baby Boomers,0.5,0.25,1.115,1.2366,0.8029999999999999,1.0575,1.1,1.025,103.02600000000001,154.63682999999997,57.815999999999995,88.83000000000001,112.17889049999998,0.6,0.312962962962963,0.6751111111111111,0.032023611879726986
58,2005,1947,84,122,72,84,0.7999999999999999,0.425,0.03,Baby Boomers,0.5,0.25,1.1175,1.2429999999999999,0.7975,1.05875,1.1,1.025,103.25699999999999,155.43714999999997,57.42,88.935,112.49620249999998,0.6,0.3148148148148148,0.6755555555555556,0.03193612774451098
58,2006,1948,84,122,72,84,0.82,0.43999999999999995,0.034,Baby Boomers,0.5,0.25,1.1199999999999999,1.2494,0.7919999999999999,1.06,1.1,1.025,103.48799999999999,156.23747,57.023999999999994,89.04,112.81351449999998,0.6,0.31666666666666665,0.676,0.03190033504789769
58,2007,1949,84,122,72,84,0.84,0.45499999999999996,0.038000000000000006,Baby Boomers,0.5,0.25,1.1224999999999998,1.2558,0.7865,1.06125,1.1,1.025,103.719,157.03779,56.628,89.145,113.13082649999998,0.6,0.31851851851851853,0.6764444444444444,0.031798761060097984
58,2008,1950,84,122,72,84,0.86,0.47,0.042,Baby Boomers,0.5,0.25,1.125,1.2622,0.7809999999999999,1.0625,1.1,1.025,103.95,157.83811,56.23199999999999,89.25,113.4481385,0.6,0.32037037037037036,0.6768888888888889,0.031763411594792304
58,2009,1951,84,122,72,84,0.8799999999999999,0.485,0.046,Baby Boomers,0.5,0.25,1.1275,1.2686,0.7755000000000001,1.06375,1.1,1.025,104.181,158.63842999999997,55.836000000000006,89.355,113.76545049999999,0.6,0.32222222222222224,0.6773333333333332,0.03166292695088506
58,2010,1952,84,122,72,84,0.8999999999999999,0.5,0.05,Baby Boomers,0.5,0.25,1.13,1.275,0.77,1.0650000000000002,1.1,1.025,104.41199999999999,159.43874999999997,55.44,89.46000000000001,114.08276249999999,0.6,0.32407407407407407,0.6777777777777777,0.03162801308673853
58,2011,1953,84,122,72,84,0.908,0.52,0.065,Baby Boomers,0.5,0.25,1.1296,1.2789,0.7664,1.0648,1.1,1.025,104.37504,159.926445,55.1808,89.44319999999999,114.19911974999998,0.6,0.32592592592592595,0.6782222222222223,0.03152859991115794
58,2012,1954,84,122,72,84,0.916,0.54,0.08,Baby Boomers,0.5,0.25,1.1292,1.2828,0.7627999999999999,1.0646000000000002,1.1,1.025,104.33808,160,54.9216,89.42640000000002,114.170528,0.6,0.3277777777777778,0.6786666666666666,0.03152337157632341
58,2013,1955,84,122,72,84,0.924,0.56,0.095,Baby Boomers,0.5,0.25,1.1288,1.2867000000000002,0.7591999999999999,1.0644,1.1,1.025,104.30112,160,54.66239999999999,89.4096,114.116192,0.6,0.3296296296296296,0.6791111111111111,0.03142481079302402
58,2014,1956,84,122,72,84,0.932,0.58,0.11,Baby Boomers,0.5,0.25,1.1283999999999998,1.2906,0.7556,1.0642,1.1,1.025,104.26415999999999,160,54.403200000000005,89.39280000000001,114.061856,0.6,0.3314814814814815,0.6795555555555556,0.031419691248619354
58,2015,1957,84,122,72,84,0.9400000000000001,0.6,0.125,Baby Boomers,0.5,0.25,1.128,1.2945,0.752,1.064,1.1,1.025,104.2272,160,54.144,89.376,114.00752,0.6,0.3333333333333333,0.6799999999999999,0.03128738382258213
58,2016,1958,84,122,72,84,0.9480000000000001,0.62,0.14,Baby Boomers,0.5,0.25,1.1276,1.2984,0.7484,1.0638,1.1,1.025,104.19023999999999,160,53.8848,89.3592,113.95318399999998,0.6,0.3351851851851852,0.6804444444444444,0.03128240492427145
58,2017,1959,84,122,72,84,0.9560000000000001,0.64,0.15500000000000003,Baby Boomers,0.5,0.25,1.1272,1.3023,0.7447999999999999,1.0636,1.1,1.025,104.15328000000001,160,53.62559999999999,89.34240000000001,113.898848,0.6,0.337037037037037,0.6808888888888888,0.031151507757376115
58,2018,1960,84,122,72,84,0.964,0.66,0.16999999999999998,Baby Boomers,0.5,0.25,1.1268,1.3061999999999998,0.7412000000000001,1.0634000000000001,1.1,1.025,104.11632000000002,160,53.366400000000006,89.32560000000001,113.84451200000001,0.6,0.3388888888888889,0.6813333333333333,0.03115236309877616
58,2019,1961,84,122,72,84,0.972,0.6799999999999999,0.185,Baby Boomers,0.5,0.25,1.1263999999999998,1.3100999999999998,0.7376,1.0632,1.1,1.025,104.07936,160,53.107200000000006,89.30879999999999,113.790176,0.6,0.34074074074074073,0.6817777777777778,0.03212464529910055
58,2020,1962,84,122,72,84,0.98,0.7,0.2,Baby Boomers,0.5,0.25,1.126,1.314,0.7340000000000001,1.0630000000000002,1.1,1.025,104.0424,160,52.848000000000006,89.29200000000002,113.73584,0.6,0.34259259259259256,0.6822222222222222,0.03212557226945716
